45860	50583	19.537461
59747	62896	19.538708
18543	18907	19.539055
82363	90422	19.539318
113881	116584	19.539598
113726	115623	19.539630
10324	16369	19.542382
101772	110130	19.543455
45080	50191	19.543814
59199	65109	19.543934
37819	42913	19.543974
94779	98110	19.544335
7607	16826	19.545210
25859	33579	19.545728
8068	17358	19.546173
53773	54682	19.548005
68895	69996	19.548415
24331	27288	19.549445
13701	19849	19.549495
2484	107089	19.550078
8198	8645	19.550933
15474	19587	19.552789
92043	94481	19.554302
46701	58758	19.554533
19343	22783	19.554540
11407	18744	19.554543
50099	61084	19.554874
21881	25336	19.556700
70576	80000	19.557495
69996	74857	19.558162
59196	67464	19.559562
15510	21393	19.560104
96757	102453	19.561229
17608	22957	19.561351
61585	64004	19.561752
76267	77257	19.562165
57803	59072	19.562400
26207	32578	19.564730
73807	82363	19.564916
74117	83153	19.566114
11407	19747	19.566167
64004	71908	19.566173
44599	52154	19.566830
108085	116231	19.567429
68895	73273	19.568340
94713	103413	19.569013
58001	68756	19.569559
25945	28380	19.569715
43409	44511	19.570510
39794	51849	19.572332
5434	8796	19.572467
3092	7097	19.573149
32578	33347	19.573219
19860	26176	19.573651
20894	22109	19.573729
765	112948	19.575191
24845	25336	19.575191
92043	97649	19.575309
80331	94648	19.576182
61281	85822	19.577131
92420	96837	19.578085
52727	56343	19.578655
21393	27654	19.579010
31681	37629	19.579244
102281	107310	19.579614
29807	38414	19.579960
68702	75264	19.580712
18907	23875	19.581116
59173	67464	19.582113
85355	88886	19.582614
75458	87585	19.583230
59929	61622	19.583727
90185	98412	19.583801
57669	71681	19.583887
88290	88886	19.584210
74857	80569	19.584310
3504	12777	19.584802
112623	115102	19.585092
89826	98110	19.585622
25859	30438	19.586432
17440	34481	19.587670
64962	67464	19.587671
41312	42570	19.588132
57669	71683	19.588583
74911	82514	19.588868
63003	74946	19.589180
86929	90422	19.591386
43783	51839	19.591463
24608	33449	19.591887
73620	77450	19.595037
16369	17448	19.595229
61622	62322	19.596347
26241	31700	19.596442
110003	112029	19.597272
32607	36377	19.597579
92420	97365	19.598132
73807	83081	19.598531
42515	50191	19.598963
13209	16083	19.599130
72622	79374	19.600790
53740	57936	19.602768
25281	27654	19.603527
27072	33160	19.604102
51576	60823	19.604808
85670	91971	19.606235
61622	71536	19.607241
89908	114222	19.608067
49583	55642	19.608368
31700	34769	19.608427
37504	70638	19.609311
98337	105502	19.609404
71121	78384	19.610148
27628	33977	19.611753
3786	8832	19.611764
86263	92041	19.611802
21476	23522	19.612000
83000	88267	19.612708
72571	74785	19.613257
105319	114421	19.613618
105102	105502	19.616108
21589	25428	19.616714
66249	67927	19.619553
69732	79101	19.619836
92420	100453	19.620258
43067	43813	19.621377
35904	38518	19.622179
18255	20205	19.623676
19780	30438	19.623767
19812	27673	19.623915
67472	76297	19.624322
93429	93747	19.624560
9487	12770	19.624602
78527	89937	19.624766
71352	80000	19.626817
87585	87808	19.627179
14632	18246	19.628225
21589	27989	19.629158
112029	118268	19.629475
101421	102453	19.629529
100345	106278	19.631440
25813	32362	19.631484
93085	98412	19.631974
44816	51232	19.632701
17448	21421	19.633259
93825	101772	19.633385
74376	76600	19.633794
78265	84012	19.634562
36284	43109	19.634759
101958	107310	19.634813
76333	77622	19.636043
20889	24331	19.636284
109074	113136	19.637373
98032	102485	19.637932
3092	116584	19.639249
57363	71681	19.639295
19167	28360	19.641115
22449	24244	19.641168
6686	15863	19.642145
14328	21476	19.643027
81065	92609	19.643270
46974	59929	19.644182
57363	71683	19.644312
52154	61932	19.646352
25281	31216	19.648436
42828	43067	19.648930
101093	106481	19.649579
21393	24327	19.650245
7083	15510	19.651667
22957	23015	19.652068
88192	90139	19.653484
25606	26311	19.653786
59449	67464	19.653860
69673	76267	19.654418
32759	38518	19.654849
41312	54463	19.654972
57632	64241	19.656409
78104	85423	19.656556
79593	85355	19.656606
27366	28614	19.656797
75097	94376	19.657059
19860	26207	19.657646
21281	32761	19.658672
75264	84143	19.659156
3092	8903	19.659246
62434	67472	19.659700
48774	50954	19.660459
21248	27654	19.661746
32761	40091	19.662264
30122	33160	19.662371
30324	37229	19.664046
89341	93825	19.665080
85670	96441	19.665140
64004	73807	19.665492
28614	35350	19.665779
33977	38414	19.666834
20885	22109	19.667384
44816	51849	19.668074
2484	112405	19.668288
88635	88714	19.668411
95947	97649	19.668958
111954	112961	19.669524
42570	51986	19.673887
30277	31407	19.674449
15900	20635	19.676546
4577	116231	19.676574
63003	68862	19.677464
37229	38164	19.677635
74911	82545	19.679678
85670	94376	19.680176
78990	82514	19.681026
16369	21881	19.681493
25813	29655	19.682310
1562	114971	19.683121
57363	74946	19.683160
85423	92855	19.684432
16369	18246	19.684574
55282	61359	19.684927
39757	42312	19.685625
4427	17884	19.686363
37504	38827	19.689014
3179	109857	19.689637
46974	60009	19.689780
75141	81266	19.689780
64004	74395	19.690031
105515	109074	19.690201
104139	110003	19.690701
21444	26366	19.690867
84380	92420	19.691162
24305	25859	19.692275
10670	16335	19.692691
81266	88635	19.692914
32768	43023	19.693858
53417	55434	19.694763
107380	115102	19.697418
75458	81126	19.699149
34922	44191	19.699519
93683	100027	19.699626
109139	113368	19.701293
78384	84405	19.701673
84379	88771	19.703120
77257	78159	19.703210
78990	82545	19.705084
74395	85267	19.705402
41312	44511	19.705612
9884	14354	19.705643
92420	100587	19.705690
64394	71075	19.706014
32768	41312	19.707927
82396	89931	19.708701
65109	73334	19.708903
22509	29038	19.711707
58758	72370	19.711730
73807	76440	19.711820
98036	100027	19.713567
53740	56647	19.713892
34922	35415	19.714053
36377	42568	19.714282
109268	115102	19.715868
86228	90098	19.717789
57363	64004	19.718443
21248	24845	19.718513
22109	23685	19.719208
71957	77622	19.719617
98688	105881	19.719774
110395	113963	19.721185
92420	95853	19.721196
67459	72220	19.722037
87073	92855	19.723251
70576	71908	19.723733
50954	81065	19.724939
101847	107315	19.726177
15900	19587	19.727774
75264	82396	19.728697
85355	86263	19.730069
67464	76297	19.730484
60823	71121	19.730495
59929	81065	19.730974
15863	23767	19.731160
39429	41037	19.732457
74395	85258	19.732863
68282	72571	19.732983
50191	51576	19.733747
23040	28380	19.735834
101093	104060	19.735988
29696	37826	19.736007
52727	57936	19.737795
84405	88048	19.740019
15549	21476	19.741449
32246	36188	19.741487
61359	67457	19.742422
27654	34981	19.743400
74395	77634	19.743555
38164	45101	19.743830
42536	42828	19.744429
89937	99655	19.746511
8198	14135	19.746971
69427	72571	19.747477
105102	112158	19.748164
42911	49583	19.748796
17678	21281	19.749011
60000	62434	19.754089
86170	93506	19.754331
44599	72370	19.755202
96837	99473	19.756133
45941	57439	19.757376
68245	71683	19.757615
65109	73273	19.758753
64962	70090	19.758872
74395	82729	19.759868
68245	71681	19.760382
104858	109176	19.760991
11407	19921	19.761237
3031	8832	19.761240
32607	48002	19.761613
93429	97278	19.761796
76600	82729	19.762124
102618	109139	19.763242
101076	106481	19.763995
85267	87261	19.765015
67669	73807	19.766134
18614	25428	19.766598
93683	100064	19.766704
74785	81377	19.766910
32761	37504	19.767391
38957	47854	19.767729
102624	105881	19.767789
73714	75264	19.769719
5372	89908	19.769782
20455	26366	19.769881
107380	109139	19.770905
9007	18744	19.771293
88601	90139	19.771640
52419	60823	19.772225
113136	113889	19.772981
86742	90139	19.773082
43109	46750	19.773156
96837	102453	19.774448
57363	62867	19.774689
89826	96441	19.775279
21444	26207	19.775478
36850	44248	19.775789
30122	38070	19.775809
23972	26207	19.776078
114119	114131	19.777250
98036	100064	19.777268
96229	102532	19.778461
52633	74946	19.778834
14146	15510	19.779856
20711	23453	19.780504
746	113726	19.780920
55219	57632	19.781068
57936	61174	19.782023
78401	85340	19.782052
33018	41075	19.782983
28103	30788	19.784142
83081	85927	19.784167
101769	102624	19.784691
154	114341	19.785274
94713	102453	19.786466
88048	93683	19.787026
37677	44191	19.789005
94481	103413	19.789493
12828	18907	19.789771
21594	26727	19.789783
67153	74857	19.791617
80000	88866	19.792324
111954	114855	19.793031
59449	65109	19.794421
104887	112158	19.795946
12706	17378	19.797354
44127	51233	19.800829
4463	7513	19.801297
23972	30867	19.801406
80763	86670	19.803796
59316	62896	19.805068
61359	64238	19.805991
32768	42312	19.807707
92420	93747	19.807895
51839	53253	19.808001
112447	112961	19.808557
84380	88886	19.808605
75323	88866	19.809190
75141	78401	19.810081
109268	113368	19.810088
87933	88771	19.811889
103227	112122	19.811924
51839	54463	19.812940
50372	53417	19.814622
28328	38164	19.814885
31125	31685	19.815051
4427	108917	19.815490
23972	27989	19.816100
33449	44901	19.818637
82673	88267	19.820404
25945	26311	19.820577
94141	95347	19.820613
45238	60718	19.825428
57669	70069	19.826855
38070	42312	19.827116
15510	21248	19.827732
105102	107259	19.828110
36188	43109	19.828658
44382	61585	19.829797
3179	12777	19.831326
18543	24845	19.833469
21402	27989	19.833992
52633	57439	19.834224
88290	93244	19.834880
44816	47854	19.835354
74946	93015	19.836051
45101	59929	19.837445
62434	76440	19.838491
86414	96441	19.838514
84380	92791	19.839019
77853	80911	19.839878
5434	14632	19.839974
84893	87073	19.840062
57669	72370	19.840067
21589	27913	19.840617
69732	72105	19.841064
27321	38827	19.841191
73273	80911	19.842041
111954	112122	19.844903
85670	89908	19.845194
19747	27628	19.845746
86263	93085	19.846096
93194	95853	19.846940
57632	63090	19.847098
2484	105858	19.847389
20205	26366	19.847668
9598	85822	19.849514
86670	92855	19.849584
80343	86565	19.850877
2021	3405	19.851703
82273	85792	19.852132
57439	71908	19.852155
40326	42568	19.852611
85927	93506	19.852761
26207	27366	19.853512
76267	81126	19.854693
43023	51232	19.855291
87808	92043	19.855715
92855	98032	19.855993
101772	111043	19.856490
67472	71683	19.856577
76552	82363	19.856822
78265	82729	19.856890
78072	79593	19.858599
67472	71681	19.858953
39757	42884	19.859104
46146	50372	19.859351
42536	44599	19.860094
26069	40888	19.860196
95241	103227	19.860683
16852	22701	19.860718
61084	67464	19.860872
78265	85423	19.861699
7607	11569	19.861714
77952	92609	19.862124
17847	21476	19.862166
101772	110997	19.862363
21421	21444	19.862454
10064	17448	19.863086
51986	61622	19.863454
104234	111188	19.864434
112440	115830	19.864665
17651	19747	19.864949
97649	102624	19.864950
85423	90422	19.865732
70069	82363	19.866512
21770	29807	19.866741
17573	22957	19.867044
87073	89341	19.867573
25985	29807	19.868187
53910	65378	19.869354
3821	114222	19.871406
35228	50371	19.872871
76952	77070	19.873309
59774	63125	19.873388
42913	54463	19.873394
61585	74824	19.874168
31407	39429	19.875879
10064	16335	19.876863
78265	85340	19.877477
51232	51839	19.877882
13147	20535	19.880136
102453	109937	19.882425
107354	112447	19.882536
11767	97433	19.883968
40326	45496	19.887667
39429	45941	19.888304
1562	115830	19.889158
24305	31125	19.889587
21589	26311	19.890190
90139	97365	19.890245
56343	59173	19.892590
13847	17651	19.893074
5896	7083	19.894136
67472	76552	19.894890
59449	61199	19.894981
76440	80582	19.895209
105102	113726	19.895476
48455	55219	19.895836
26549	27072	19.895890
12486	15474	19.896254
106985	112961	19.896646
73807	82729	19.897053
113136	114971	19.897434
2021	114996	19.897617
81065	82363	19.897989
25985	33347	19.898038
78384	85423	19.898120
71536	74946	19.899837
90139	94713	19.900141
16083	17378	19.904175
44248	46750	19.904495
26241	32578	19.905612
21421	22109	19.905647
23685	31125	19.906413
25247	28614	19.906806
24674	28614	19.908374
84893	89642	19.908578
51576	53773	19.908935
61932	67153	19.910345
83153	93015	19.911249
98036	104858	19.911696
111954	115033	19.912155
78384	86670	19.912723
55084	57632	19.913986
98337	104732	19.914010
31592	35264	19.914317
61084	69996	19.915030
27072	34045	19.915403
8645	10324	19.916310
86228	95347	19.916445
4427	116805	19.916856
73807	76470	19.917996
74857	82396	19.918426
20205	25813	19.918782
72370	75323	19.920343
1562	4906	19.921329
78933	82514	19.922130
93429	100027	19.922740
17531	21476	19.924435
78159	79992	19.924523
91262	99848	19.924615
20205	22109	19.924647
2920	110538	19.925630
74666	78072	19.929022
17499	22957	19.931030
90422	93864	19.932114
107533	116805	19.932752
8102	14146	19.932959
110003	114119	19.933790
78384	85792	19.933840
112948	113638	19.935491
38455	39906	19.935752
20648	25813	19.936170
44816	51172	19.936535
36795	40326	19.936995
746	106032	19.937637
5165	114996	19.938704
68862	73714	19.938956
68245	74857	19.940213
41704	53910	19.941130
17573	21476	19.942549
102978	109111	19.946166
78933	82545	19.946352
109410	116631	19.947001
19038	22549	19.947228
74946	80000	19.947492
24845	31125	19.948712
88886	95947	19.949233
27321	30788	19.949447
28103	30419	19.950316
42312	45101	19.950704
92043	95501	19.951276
75264	78265	19.953341
27654	35037	19.954096
53417	54539	19.954113
105502	112440	19.954385
45556	58758	19.956085
75411	77450	19.956566
17874	21763	19.956894
21402	24674	19.956943
42570	44382	19.957126
107556	111497	19.957271
45238	70638	19.958598
34922	38070	19.959385
74376	74946	19.960413
18744	19747	19.960471
18744	34481	19.961264
78918	84970	19.961936
16083	19587	19.962294
42536	52727	19.962913
2021	110130	19.963161
56343	59196	19.965520
43067	43109	19.966861
19849	26241	19.968036
27913	34693	19.968610
40091	41037	19.968804
66657	77952	19.969208
1170	6537	19.970077
20535	21594	19.971540
61932	68933	19.971608
85693	86414	19.971692
95947	101958	19.972125
85112	93194	19.972641
67153	75177	19.973572
53253	62867	19.974635
78918	87073	19.976995
16369	22509	19.977871
75695	79992	19.977986
34922	42568	19.978110
1599	108431	19.980408
26451	30419	19.980517
34834	42515	19.981057
3179	109492	19.981065
57757	63608	19.982587
59449	63613	19.982657
104060	107354	19.982721
104858	107310	19.983565
34481	60000	19.983858
46974	51839	19.983927
48774	59449	19.984122
89826	95853	19.984251
89826	94779	19.985957
94648	94779	19.987707
48774	60260	19.987741
94779	104060	19.987948
95771	102281	19.988725
27628	35037	19.990200
79374	85423	19.990757
12828	17499	19.990960
86565	93085	19.991672
94481	99655	19.991687
34834	35037	19.991813
71865	78265	19.993074
17702	21476	19.993213
34834	44191	19.993383
3693	7513	19.993452
96468	97365	19.993528
30438	42568	19.993695
26634	35264	19.994455
93194	99675	19.995307
105102	109857	19.995460
88601	95501	19.995577
65936	72571	19.996299
44511	53253	19.997028
51839	60260	19.997612
107354	112029	19.999891
13209	15900	20.002164
11407	17440	20.003042
61932	71860	20.003697
32768	34481	20.004579
51839	112405	20.005277
75141	80763	20.005328
26241	31592	20.005752
61359	65936	20.006870
29655	36850	20.008206
61585	75323	20.008524
21444	25985	20.009671
25985	33152	20.009693
89962	93747	20.011257
48319	61281	20.011926
13531	22783	20.011954
46750	51624	20.012281
10602	13147	20.012978
45941	50954	20.013726
9598	14328	20.015104
7588	19780	20.015622
52943	59316	20.016714
46651	51849	20.016787
26311	27654	20.017903
109074	115033	20.017925
93244	93805	20.018218
86263	86742	20.018436
65474	71957	20.018739
33579	38164	20.019686
15510	18744	20.020313
73714	74117	20.021039
73620	79882	20.023137
61199	66657	20.023695
81126	85693	20.024797
3031	10064	20.025503
71908	74117	20.025766
53910	65477	20.025819
2072	10602	20.025879
85423	85792	20.027214
93429	100064	20.028318
40702	45496	20.028817
1599	10602	20.028832
26069	28328	20.028838
20042	21594	20.029024
57399	67301	20.029356
83207	86032	20.029432
58758	74946	20.029453
42570	51232	20.029532
107533	116631	20.029868
3179	111169	20.030176
48774	60009	20.030793
32768	43783	20.031408
72370	93015	20.031821
32761	45080	20.032043
46701	59072	20.033205
104987	110003	20.033212
32761	43023	20.033763
72220	77233	20.033785
102532	105138	20.034172
87833	89908	20.034452
10670	13531	20.034891
79992	87808	20.035232
70576	77634	20.036344
21248	24244	20.036433
14668	23416	20.036485
19921	31407	20.037042
115623	116631	20.037896
17531	22957	20.038711
10064	17529	20.040285
23875	28614	20.040395
5165	114421	20.044317
56343	60965	20.044571
28614	34769	20.045298
102624	109074	20.045303
42828	50191	20.045944
71681	81065	20.046656
15549	15900	20.046954
74824	81852	20.047767
83895	94779	20.048176
61622	67153	20.049209
88794	93747	20.049720
69996	78384	20.049727
60718	76440	20.049821
27913	35550	20.049831
71683	81065	20.050004
27288	33977	20.050019
31685	33977	20.050342
54682	61174	20.051887
54539	62956	20.053441
92175	93244	20.054792
98036	104987	20.055730
43234	46750	20.057595
96441	100587	20.058188
60718	68002	20.058215
15863	22783	20.059159
22549	24845	20.059542
67464	76552	20.059714
16852	20894	20.060925
106481	107354	20.061417
75695	83207	20.061545
2599	110538	20.062096
3786	115830	20.062743
80763	87261	20.063414
42884	45101	20.063513
52727	62434	20.063585
74911	76470	20.063950
99848	109492	20.064669
4577	8837	20.065088
35904	39953	20.065809
82545	89931	20.065907
14632	23416	20.066707
50372	54061	20.066946
30438	39794	20.068214
110003	111954	20.071309
30277	38070	20.071906
95853	107259	20.071961
25813	30883	20.072655
17678	32607	20.072666
74911	78104	20.074024
2599	116805	20.074345
55084	59803	20.074833
51232	63613	20.076164
31685	35415	20.078336
39794	57363	20.078535
61585	77952	20.079040
27288	30788	20.079725
25606	30867	20.079733
112716	115102	20.081343
31216	33160	20.081364
28614	29696	20.082747
24674	30419	20.084271
96441	107259	20.085302
12706	18907	20.085853
23685	29807	20.086441
73334	81304	20.086649
43023	52154	20.086660
76600	80582	20.087487
14328	18614	20.087806
56561	71908	20.088298
79664	88714	20.088520
19860	26366	20.088523
109139	109427	20.089010
75177	79374	20.089026
32349	39906	20.091699
24331	27913	20.092125
72622	78104	20.092251
68523	72571	20.092446
96441	106481	20.093060
51986	57936	20.094557
96441	97433	20.094583
23972	30324	20.095031
62896	71121	20.097552
20205	25428	20.097991
38835	39863	20.098405
24608	29696	20.098914
20889	25813	20.099134
76297	83081	20.100088
27321	35228	20.101064
56647	63090	20.103552
24331	28103	20.103935
42911	45688	20.104850
48774	59173	20.105185
110991	116727	20.105471
40888	112405	20.105528
15474	21594	20.106962
43234	49637	20.107184
35037	42515	20.107308
35904	42312	20.108933
99675	104732	20.109795
27628	34981	20.110321
51576	57803	20.110419
87933	93244	20.110788
78384	83081	20.111918
25606	33152	20.113497
50371	60000	20.116004
16852	20885	20.116459
74946	90098	20.117231
37229	42312	20.118045
48774	59196	20.119720
85112	90139	20.120032
87585	101093	20.122642
25336	29655	20.122894
29807	33347	20.122937
68702	73334	20.122976
2920	109857	20.123418
41312	56561	20.123712
5542	112724	20.126640
84405	92041	20.128096
99655	105102	20.129877
30438	30788	20.129998
104732	107533	20.130197
102281	102624	20.130204
12828	17608	20.130675
18246	25428	20.131929
65477	71075	20.132067
2920	12777	20.132252
28103	30277	20.132582
95771	102532	20.132674
72105	78072	20.132975
21393	24845	20.133193
47854	60000	20.133248
78990	85423	20.134380
14879	16537	20.134476
36284	43234	20.134896
67153	74117	20.135045
112716	116928	20.135076
30277	34045	20.135202
88290	93747	20.136790
13847	16611	20.137748
83895	86414	20.137990
13701	16083	20.140337
8832	12706	20.141108
73334	78265	20.142054
68895	76470	20.142634
42536	50099	20.142677
107556	114341	20.143100
36962	40526	20.143506
86263	92175	20.145249
80582	90568	20.145992
30438	41312	20.148884
109427	114724	20.149294
68933	70069	20.149414
105319	114131	20.150018
37447	42799	20.150454
78918	85792	20.150487
17448	18724	20.150532
44382	60009	20.154427
7588	12486	20.155118
109139	115669	20.155734
35904	37447	20.156220
81377	88048	20.157437
18255	21763	20.159308
109492	116631	20.159535
9236	114996	20.160343
38518	48774	20.161264
69732	78527	20.161317
24305	31592	20.162016
82514	89931	20.162255
31681	36850	20.162998
68523	71908	20.163101
22701	27989	20.166386
21594	22549	20.169030
12486	19893	20.169199
80582	86929	20.169249
84893	92041	20.169263
97804	102532	20.171516
43023	50371	20.172006
11001	26069	20.172327
50371	53773	20.172723
79101	87585	20.172786
3179	110538	20.173240
23685	30277	20.174497
39757	44191	20.176679
2912	2920	20.177586
10064	15863	20.177693
15900	20711	20.177972
57439	70069	20.178192
21770	23685	20.178224
43783	57669	20.179451
107380	114119	20.179697
107556	114119	20.179701
19747	19780	20.180202
111169	112158	20.181210
59196	70069	20.181403
42570	50371	20.181975
61585	61932	20.182597
116771	116971	20.183820
112440	113889	20.184959
68756	82080	20.185002
54061	68756	20.185219
28380	36850	20.188473
7884	14135	20.188601
33449	41075	20.188843
27913	35350	20.189154
85340	92855	20.189405
26451	34088	20.192282
26241	32349	20.193492
34481	46701	20.193980
18255	20713	20.194361
58948	60742	20.194909
23015	29655	20.195997
53773	57439	20.197281
36188	37826	20.197354
110003	115438	20.197883
47908	50372	20.198934
17358	23015	20.199372
20889	27913	20.199430
84880	90496	20.199926
677	113963	20.200603
19587	23685	20.201464
51172	55282	20.202352
33977	36377	20.202669
10670	15863	20.203312
92609	107089	20.204110
35550	42911	20.204142
88290	92161	20.204268
103413	109857	20.206820
65378	71075	20.208370
25281	29038	20.211185
43783	55425	20.212360
38835	41307	20.212363
39794	53253	20.213579
51849	61622	20.214430
16537	22701	20.214455
61941	68520	20.215590
61084	65936	20.216241
38164	46974	20.217438
61084	71536	20.217618
80883	84012	20.217778
107315	112440	20.218602
35037	42828	20.219397
114971	115623	20.219666
64004	73273	20.220001
23875	30867	20.220483
61941	64241	20.220678
37826	40526	20.221808
55425	63613	20.222436
104732	104858	20.222561
73165	79882	20.223306
21402	26727	20.224808
50371	63003	20.225238
20455	25813	20.225860
60260	74946	20.226410
44191	51172	20.226874
2484	17678	20.227069
16852	22509	20.227173
81833	88794	20.227385
106278	112961	20.228132
53773	59747	20.228305
97365	99473	20.228437
32607	47854	20.229555
86414	93194	20.230153
38827	46651	20.230456
104858	110395	20.231966
6867	15510	20.232114
26634	30438	20.232379
62956	75458	20.232955
32607	46974	20.233050
113246	113638	20.233993
94114	95168	20.234027
74117	83081	20.234197
21402	26549	20.236201
55425	66657	20.236228
90568	93506	20.236326
71683	83153	20.236622
87998	95947	20.237818
29651	33152	20.238644
39953	47854	20.238705
45556	59072	20.240068
71681	83153	20.240151
35415	42828	20.241113
41312	60000	20.242549
61199	77952	20.243740
27288	30277	20.246155
102485	102624	20.246738
59173	70069	20.248751
71860	76440	20.250512
65936	74376	20.250920
89962	93085	20.251177
45336	49841	20.252098
40888	62322	20.252327
97365	102488	20.252355
17608	21476	20.256069
89937	94779	20.256858
100064	106985	20.257164
11001	21281	20.257881
4427	7513	20.258122
64004	74376	20.258176
88267	95771	20.258866
71957	73714	20.259261
85693	93194	20.259775
5447	13254	20.259910
113889	115623	20.261021
43023	51849	20.261210
20711	23767	20.261804
84012	85355	20.262778
26634	28103	20.263987
62896	68895	20.264437
2484	8837	20.264461
85792	94160	20.265501
48319	57399	20.266096
99848	109857	20.266849
87108	93429	20.267566
49583	53229	20.267846
44471	53910	20.267919
17499	21476	20.270249
77853	78918	20.270263
14838	21421	20.270530
26311	30324	20.272798
36284	37629	20.273208
72105	76276	20.274012
57757	59803	20.275104
17678	52633	20.275745
60823	70576	20.276836
41312	43023	20.277593
71683	76552	20.277753
71681	76552	20.283044
80975	85696	20.283773
80170	81833	20.284033
91262	100453	20.284400
93085	95347	20.284639
12828	17531	20.284686
39953	44382	20.284779
15549	20713	20.285357
61585	62867	20.285854
52154	61199	20.286575
50583	55434	20.287850
21444	23685	20.288104
14838	16852	20.288708
88267	88290	20.290668
37629	44248	20.290869
94648	107259	20.291449
84380	92862	20.291971
95501	100027	20.293964
27628	36377	20.295978
74376	80911	20.297585
104234	106278	20.297833
74911	84143	20.298328
38070	42884	20.298991
20042	25606	20.299409
52943	59199	20.300157
80911	88635	20.300304
35264	44191	20.300835
68933	76600	20.303048
12486	20042	20.303670
95771	101421	20.304003
28199	35415	20.305023
7607	116584	20.305317
5896	110130	20.305593
31685	40706	20.307066
26069	41037	20.308253
61622	68933	20.308767
51986	59072	20.309160
44191	52727	20.309739
36188	43234	20.311480
74666	80816	20.311967
47193	116727	20.313350
17378	19860	20.314280
89962	93244	20.314463
68862	71683	20.316546
24331	31216	20.316684
44248	47908	20.318764
32768	39794	20.319059
68862	71681	20.319678
95168	97804	20.319684
45556	51839	20.319868
63003	74395	20.320274
34834	43783	20.321818
12828	17573	20.322243
89908	116727	20.323045
17678	39794	20.324866
71683	80582	20.325529
80569	82545	20.326099
80569	82514	20.327269
8068	9480	20.327451
2920	13531	20.327634
12777	17448	20.327889
64962	67472	20.328729
109111	114119	20.328929
16369	22449	20.329316
71681	80582	20.330285
2081	113246	20.330479
19038	21476	20.331490
17678	107089	20.331692
17874	21281	20.332377
44127	53910	20.332602
32761	45101	20.332756
73807	80911	20.337987
92175	98036	20.338291
28360	34693	20.338784
96757	99473	20.339813
8796	14838	20.340762
75323	81065	20.341340
9640	15549	20.341511
38414	47175	20.342159
20635	23453	20.343160
85112	87585	20.343359
110395	116928	20.343717
31407	43783	20.344675
30867	32362	20.344825
17440	32607	20.345205
77233	79593	20.346697
25281	29426	20.348193
3092	8832	20.348570
100453	107310	20.348668
21763	25281	20.350650
45941	57669	20.352220
38164	41312	20.353379
50954	55425	20.355092
41704	56211	20.355626
61932	70300	20.356397
78933	85423	20.356433
35415	42515	20.356803
105138	111169	20.358756
107315	113963	20.360239
59929	81852	20.361875
74395	82273	20.362108
100027	106985	20.362225
27673	30060	20.363063
22109	25606	20.363540
57936	65936	20.363578
28380	36046	20.363689
34045	39863	20.364107
5447	116584	20.366510
112748	115830	20.367832
90098	105858	20.369375
34481	42536	20.369598
85792	93015	20.370300
102422	111022	20.371831
69996	80000	20.372060
27628	31700	20.372561
88866	103227	20.372592
17651	18255	20.373455
62434	67464	20.374289
30122	38170	20.375359
18907	25336	20.376903
24305	31700	20.377457
10670	18246	20.378028
52727	63003	20.378611
37740	41075	20.378702
26241	33160	20.379570
72370	74824	20.379661
39906	40091	20.379742
30438	37819	20.381025
4463	10670	20.381340
35228	38518	20.381765
10324	13209	20.382680
38518	44382	20.382715
34444	34834	20.383080
107354	109427	20.383189
27366	31216	20.383566
18724	24331	20.384048
43109	49637	20.385150
95501	100064	20.386259
85927	92855	20.387428
92161	98036	20.387945
46651	51232	20.388278
46974	59747	20.389276
22109	27989	20.389998
73714	80569	20.390534
71352	80582	20.390882
88048	94141	20.394549
109176	113726	20.394710
3092	9640	20.394752
72571	80112	20.395673
12394	19893	20.395793
71536	78918	20.396813
60009	76440	20.396995
44599	60718	20.398189
22701	29651	20.398261
56647	60965	20.398317
44382	55425	20.402772
90139	94481	20.404769
42568	51986	20.405759
86228	90496	20.405817
25336	31681	20.406361
9598	13531	20.407220
74785	76276	20.407483
80000	90098	20.408608
51986	61932	20.408871
75264	79664	20.408881
64241	68520	20.408884
34834	34981	20.409795
33152	38414	20.409982
30438	42536	20.410277
87933	95947	20.410479
19343	27673	20.412949
55219	63125	20.414084
76267	77070	20.417124
84880	88635	20.418030
23123	27288	20.418942
47193	54061	20.419722
97165	105138	20.420549
19587	21589	20.421863
13701	14879	20.424545
2021	81065	20.425257
61084	68245	20.426301
677	3504	20.426755
49641	50583	20.427276
88771	93429	20.429159
34981	42515	20.429324
44901	51233	20.431521
16228	18532	20.431967
30788	31407	20.432257
12828	17702	20.433475
33152	36377	20.433526
73273	81304	20.433784
88048	92041	20.433937
76276	83000	20.434379
37504	45941	20.436272
38070	38164	20.437333
8886	16335	20.437419
15549	20885	20.437695
88714	98032	20.438383
97433	109857	20.438671
61174	63090	20.438701
43023	52727	20.440600
39863	46390	20.440706
21770	30438	20.441352
88714	89931	20.443393
106481	112158	20.443516
13531	18614	20.443693
61932	71681	20.444369
61932	71683	20.445580
42884	51986	20.446212
6537	12770	20.446245
74117	82514	20.447933
92862	95771	20.448329
80582	90422	20.448512
88771	95501	20.448694
66657	67153	20.449261
45860	49583	20.449337
85696	93506	20.449393
23416	29696	20.451170
42570	52154	20.451624
38827	50371	20.455174
45941	53773	20.455365
16852	23123	20.456364
49583	51233	20.456616
29696	37740	20.457725
5434	13254	20.458317
3179	108917	20.458550
28328	32607	20.458664
